num,sentence,fileid,senseid
,"Malgrado questo , e nonostante l' espulsione di Splitter , la squadra di Ivonic ha mantenuto il ritmo , ha difeso bene e , sebbene la squadra israelana si sia avvicinata all' ultimo minuto , la partita era già vinta e la <WSD>vittoria<WSD> fuggì da Tel_Aviv per la prima volta nella stagione .",d002.s016.t006,bn:00078365n
,"Malgrado questo , e nonostante l' espulsione di Splitter , la squadra di Ivonic ha mantenuto il ritmo , ha difeso bene e , sebbene la squadra israelana si sia avvicinata all' ultimo minuto , la partita era già vinta e la vittoria fuggì da <WSD>Tel_Aviv<WSD> per la prima volta nella stagione .",d002.s016.t007,bn:00076369n
,"Malgrado questo , e nonostante l' espulsione di Splitter , la squadra di Ivonic ha mantenuto il ritmo , ha difeso bene e , sebbene la squadra israelana si sia avvicinata all' ultimo minuto , la partita era già vinta e la vittoria fuggì da Tel_Aviv per la prima <WSD>volta<WSD> nella stagione .",d002.s016.t008,bn:00019848n
,"Malgrado questo , e nonostante l' espulsione di Splitter , la squadra di Ivonic ha mantenuto il ritmo , ha difeso bene e , sebbene la squadra israelana si sia avvicinata all' ultimo minuto , la partita era già vinta e la vittoria fuggì da Tel_Aviv per la prima volta nella <WSD>stagione<WSD> .",d002.s016.t009,bn:00070056n
,"<WSD>Wall_Street<WSD> chiude senza slancio , rallentata da un dollaro in ripresa .",d003.s001.t001,
,"Wall_Street chiude senza slancio , rallentata da un <WSD>dollaro<WSD> in ripresa .",d003.s001.t002,bn:00028114n
,"Wall_Street chiude senza slancio , rallentata da un dollaro in <WSD>ripresa<WSD> .",d003.s001.t003,bn:00079286n
,"<WSD>Venerdì<WSD> la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t001,bn:00036512n
,"Venerdì la <WSD>borsa_valori_di_New_York<WSD> ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t002,bn:00010302n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare <WSD>tendenza<WSD> , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t003,bn:00076496n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un <WSD>mercato<WSD> combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t004,bn:00053460n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli <WSD>indicatori<WSD> degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t005,
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli <WSD>Stati_Uniti<WSD> migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t006,bn:00003341n bn:00078848n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle <WSD>previsioni<WSD> e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t007,bn:00035804n bn:00035806n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un <WSD>dollaro<WSD> in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t008,bn:00028114n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in <WSD>ripresa<WSD> : il Dow_Jones ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t009,bn:00079286n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il <WSD>Dow_Jones<WSD> ha guadagnato lo 0.63 % ma il NASDAQ è sceso dello 0.03 % .",d003.s002.t010,bn:00028458n
,"Venerdì la borsa_valori_di_New_York ha chiuso senza una particolare tendenza , in un mercato combattuto tra gli indicatori degli Stati_Uniti migliori delle previsioni e un dollaro in ripresa : il Dow_Jones ha guadagnato lo 0.63 % ma il <WSD>NASDAQ<WSD> è sceso dello 0.03 % .",d003.s002.t011,bn:00056893n
,"Stando ai <WSD>dati<WSD> di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t001,bn:00025314n
,"Stando ai dati di <WSD>chiusura<WSD> conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t002,bn:00019918n
,"Stando ai dati di chiusura conclusivi , il <WSD>Dow_Jones_Industrial_Average<WSD> è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t003,bn:00028458n
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 <WSD>punti<WSD> a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t004,bn:00025966n
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a <WSD>quota<WSD> 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t005,
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il <WSD>NASDAQ<WSD> , con una preponderanza tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t006,bn:00056893n
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una <WSD>preponderanza<WSD> tecnologica , è sceso di 0.55 % punti a quota 2190.31 .",d003.s003.t007,bn:00064119n
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % <WSD>punti<WSD> a quota 2190.31 .",d003.s003.t008,bn:00025966n
,"Stando ai dati di chiusura conclusivi , il Dow_Jones_Industrial_Average è salito di 65.67 punti a quota 10471.50 , mentre il NASDAQ , con una preponderanza tecnologica , è sceso di 0.55 % punti a <WSD>quota<WSD> 2190.31 .",d003.s003.t009,
,Il più ampio <WSD>Standard_&_Poor's<WSD> 500 è avanzato di 0.37 % ( 4.06 punti ) a quota 1106.41 .,d003.s004.t001,
,Il più ampio Standard_&_Poor's 500 è avanzato di 0.37 % ( 4.06 <WSD>punti<WSD> ) a quota 1106.41 .,d003.s004.t002,bn:00025966n
,Il più ampio Standard_&_Poor's 500 è avanzato di 0.37 % ( 4.06 punti ) a <WSD>quota<WSD> 1106.41 .,d003.s004.t003,
,"Onestamente , il <WSD>mercato<WSD> è molto calmo , osserva Mace Blicksilver dell' Asset Management di Marblehead .",d003.s005.t001,bn:00053460n
,"Onestamente , il mercato è molto calmo , osserva Mace Blicksilver dell' Asset Management di <WSD>Marblehead<WSD> .",d003.s005.t002,bn:03644910n
,Rimane in uno stretto <WSD>margine<WSD> ; il volume degli scambi è diventato molto debole e penso che la situazione rimarrà tale fino alla fine dell' anno .,d003.s006.t001,bn:00306423n
,Rimane in uno stretto margine ; il <WSD>volume<WSD> degli scambi è diventato molto debole e penso che la situazione rimarrà tale fino alla fine dell' anno .,d003.s006.t002,bn:00013768n
,Rimane in uno stretto margine ; il volume degli <WSD>scambi<WSD> è diventato molto debole e penso che la situazione rimarrà tale fino alla fine dell' anno .,d003.s006.t003,bn:01265145n
,Rimane in uno stretto margine ; il volume degli scambi è diventato molto debole e penso che la <WSD>situazione<WSD> rimarrà tale fino alla fine dell' anno .,d003.s006.t004,bn:00071869n
,Rimane in uno stretto margine ; il volume degli scambi è diventato molto debole e penso che la situazione rimarrà tale fino alla <WSD>fine<WSD> dell' anno .,d003.s006.t005,bn:00030719n
,Rimane in uno stretto margine ; il volume degli scambi è diventato molto debole e penso che la situazione rimarrà tale fino alla fine dell' <WSD>anno<WSD> .,d003.s006.t006,bn:00078738n
,"Il <WSD>trend<WSD> è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t001,
,"Il trend è stato supportato dalla <WSD>pubblicazione<WSD> di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t002,
,"Il trend è stato supportato dalla pubblicazione di <WSD>indicatori_economici<WSD> migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t003,bn:00050378n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle <WSD>previsioni<WSD> , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t004,bn:00035804n bn:00035806n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' <WSD>opinione<WSD> di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t005,bn:00059168n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di <WSD>mercato<WSD> in relazione alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t006,bn:00053460n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in <WSD>relazione<WSD> alla robustezza della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t007,bn:00066995n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla <WSD>robustezza<WSD> della ripresa_economica   , riassumono gli analisti di Charles Schwab .",d003.s007.t008,bn:00042963n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della <WSD>ripresa_economica<WSD>   , riassumono gli analisti di Charles Schwab .",d003.s007.t009,bn:02517434n
,"Il trend è stato supportato dalla pubblicazione di indicatori_economici migliori delle previsioni , che   hanno contribuito a migliorare l' opinione di mercato in relazione alla robustezza della ripresa_economica   , riassumono gli <WSD>analisti<WSD> di Charles Schwab .",d003.s007.t010,bn:00034530n bn:00003801n
,Negli <WSD>Stati_Uniti<WSD> la vendita_al_dettaglio è cresciuta del 1.3 % a Novembre per il secondo mese di fila e molto più di quanto fosse stato previsto .,d003.s008.t001,bn:00003341n bn:00078848n
,Negli Stati_Uniti la <WSD>vendita_al_dettaglio<WSD> è cresciuta del 1.3 % a Novembre per il secondo mese di fila e molto più di quanto fosse stato previsto .,d003.s008.t002,bn:00067417n bn:00067421n
,Negli Stati_Uniti la vendita_al_dettaglio è cresciuta del 1.3 % a <WSD>Novembre<WSD> per il secondo mese di fila e molto più di quanto fosse stato previsto .,d003.s008.t003,bn:00058192n
,Negli Stati_Uniti la vendita_al_dettaglio è cresciuta del 1.3 % a Novembre per il secondo <WSD>mese<WSD> di fila e molto più di quanto fosse stato previsto .,d003.s008.t004,bn:00014710n
,"In più la confidenza dei <WSD>consumatori<WSD> americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del mese precedente , in base alle stime preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t001,bn:00022095n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a <WSD>Dicembre<WSD> con 73.4 punti contro 67.4 del mese precedente , in base alle stime preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t002,bn:00025645n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 <WSD>punti<WSD> contro 67.4 del mese precedente , in base alle stime preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t003,
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del <WSD>mese<WSD> precedente , in base alle stime preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t004,bn:00014710n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del mese precedente , in <WSD>base<WSD> alle stime preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t005,bn:00008786n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del mese precedente , in base alle <WSD>stime<WSD> preliminari dall' indice dell' Università_del_Michigan .",d003.s009.t006,bn:00005164n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del mese precedente , in base alle stime preliminari dall' <WSD>indice<WSD> dell' Università_del_Michigan .",d003.s009.t007,bn:00074351n bn:00046418n
,"In più la confidenza dei consumatori americani si è chiaramente ripresa a Dicembre con 73.4 punti contro 67.4 del mese precedente , in base alle stime preliminari dall' indice dell' <WSD>Università_del_Michigan<WSD> .",d003.s009.t008,bn:00079156n
,"Gli <WSD>indici<WSD> sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t001,bn:00074351n bn:00046418n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del <WSD>dollaro<WSD> verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t002,bn:00028114n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due <WSD>mesi<WSD> contro l' Euro che   fa pressioni al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t003,bn:00014710n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' <WSD>Euro<WSD> che   fa pressioni al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t004,bn:00031888n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa <WSD>pressioni<WSD> al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t005,bn:00064262n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al <WSD>ribasso<WSD> sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t006,bn:00064314n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al ribasso sui <WSD>settori<WSD> sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t007,bn:00070207n bn:00070206n bn:00046575n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al ribasso sui settori sensibili alla <WSD>situazione<WSD> economica   , ha spiegato Owen Fitzpatrick dalla Deutsche_Bank .",d003.s010.t008,bn:00071869n
,"Gli indici sono stati , tuttavia , rallentati da una rinnovata ascesa del dollaro verso un nuovo picco di due mesi contro l' Euro che   fa pressioni al ribasso sui settori sensibili alla situazione economica   , ha spiegato Owen Fitzpatrick dalla <WSD>Deutsche_Bank<WSD> .",d003.s010.t009,bn:03315023n
,I <WSD>titoli<WSD> tecnologici hanno in tal modo perso del terreno .,d003.s011.t001,bn:00017368n
,I titoli tecnologici hanno in tal <WSD>modo<WSD> perso del terreno .,d003.s011.t002,bn:00033729n
,I titoli tecnologici hanno in tal modo perso del <WSD>terreno<WSD> .,d003.s011.t003,
,Il <WSD>mercato<WSD> dei bond è sceso .,d003.s012.t001,bn:00053460n
,"I <WSD>rendimenti<WSD> dei bond decennali del tesoro sono saliti al 3.540 % contro i 3.482 % di Martedì sera , mentre i rendimenti dei bond trentennali sono al 4.497 % contro i 4.492 % della notte precedente .",d003.s013.t001,bn:00047691n
,"I rendimenti dei bond decennali del tesoro sono saliti al 3.540 % contro i 3.482 % di <WSD>Martedì<WSD> sera , mentre i rendimenti dei bond trentennali sono al 4.497 % contro i 4.492 % della notte precedente .",d003.s013.t002,bn:00078546n
,"I rendimenti dei bond decennali del tesoro sono saliti al 3.540 % contro i 3.482 % di Martedì <WSD>sera<WSD> , mentre i rendimenti dei bond trentennali sono al 4.497 % contro i 4.492 % della notte precedente .",d003.s013.t003,bn:00031998n
,"I rendimenti dei bond decennali del tesoro sono saliti al 3.540 % contro i 3.482 % di Martedì sera , mentre i <WSD>rendimenti<WSD> dei bond trentennali sono al 4.497 % contro i 4.492 % della notte precedente .",d003.s013.t004,bn:00047691n
,"I rendimenti dei bond decennali del tesoro sono saliti al 3.540 % contro i 3.482 % di Martedì sera , mentre i rendimenti dei bond trentennali sono al 4.497 % contro i 4.492 % della <WSD>notte<WSD> precedente .",d003.s013.t005,bn:00025236n
,Il <WSD>ministero<WSD> del petrolio iracheno stringe accordi con 10 compagnie_petrolifere straniere .,d004.s001.t001,bn:00055180n
,Il ministero del <WSD>petrolio<WSD> iracheno stringe accordi con 10 compagnie_petrolifere straniere .,d004.s001.t002,bn:00024112n
,Il ministero del petrolio iracheno stringe <WSD>accordi<WSD> con 10 compagnie_petrolifere straniere .,d004.s001.t003,bn:00002086n bn:00014152n bn:00000726n
,Il ministero del petrolio iracheno stringe accordi con 10 <WSD>compagnie_petrolifere<WSD> straniere .,d004.s001.t004,bn:00012239n
,"Nonostante le <WSD>preoccupazioni<WSD> riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t001,bn:00021556n
,"Nonostante le preoccupazioni riguardo alla <WSD>violenza<WSD> e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t002,
,"Nonostante le preoccupazioni riguardo alla violenza e l' <WSD>instabilità<WSD> politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t003,bn:00046933n
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il <WSD>governo<WSD> iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t004,bn:00007299n
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori <WSD>compagnie_petrolifere<WSD> per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t005,bn:00012239n
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la <WSD>ricostruzione<WSD> dell' infrastruttura malandata durante due aste che si sono concluse Sabato .",d004.s002.t006,
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' <WSD>infrastruttura<WSD> malandata durante due aste che si sono concluse Sabato .",d004.s002.t007,bn:00008794n
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due <WSD>aste<WSD> che si sono concluse Sabato .",d004.s002.t008,bn:00007085n
,"Nonostante le preoccupazioni riguardo alla violenza e l' instabilità politica , il governo iracheno è riuscito ad attirare le maggiori compagnie_petrolifere per la ricostruzione dell' infrastruttura malandata durante due aste che si sono concluse <WSD>Sabato<WSD> .",d004.s002.t009,bn:00068696n
,"I 10 <WSD>accordi<WSD> che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t001,bn:00002086n bn:00014152n bn:00000726n
,"I 10 accordi che il <WSD>Ministero<WSD> del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t002,bn:00055180n
,"I 10 accordi che il Ministero del <WSD>petrolio<WSD> iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t003,bn:00024112n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le <WSD>compagnie_petrolifere<WSD> straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t004,bn:00012239n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le <WSD>imprese<WSD> petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t005,bn:00014137n bn:00014160n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di <WSD>Cina<WSD> , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t006,bn:00016756n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , <WSD>Russia<WSD> e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t007,bn:00068622n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e <WSD>Europa<WSD> sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t008,bn:00031896n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un <WSD>ruolo<WSD> di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t009,bn:00036823n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di <WSD>rilievo<WSD> nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t010,
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella <WSD>ristrutturazione<WSD> dell' industria_petrolifera irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t011,bn:01700393n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' <WSD>industria_petrolifera<WSD> irachena , paralizzato da decenni di guerre e sanzioni .",d004.s003.t012,bn:00058741n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da <WSD>decenni<WSD> di guerre e sanzioni .",d004.s003.t013,bn:00025646n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di <WSD>guerre<WSD> e sanzioni .",d004.s003.t014,bn:00080439n
,"I 10 accordi che il Ministero del petrolio iracheno ha stretto con le compagnie_petrolifere straniere suggeriscono che le imprese petrolifere di Cina , Russia e Europa sono pronte a giocare un ruolo di rilievo nella ristrutturazione dell' industria_petrolifera irachena , paralizzato da decenni di guerre e <WSD>sanzioni<WSD> .",d004.s003.t015,bn:01390975n
,Le <WSD>compagnie<WSD> americane hanno ottenuto due sole autorizzazioni ad operare tra quelle vendute all' asta per i 10 lotti .,d004.s004.t001,bn:00021286n
,Le compagnie americane hanno ottenuto due sole <WSD>autorizzazioni<WSD> ad operare tra quelle vendute all' asta per i 10 lotti .,d004.s004.t002,bn:00007293n
,Le compagnie americane hanno ottenuto due sole autorizzazioni ad operare tra quelle vendute all' <WSD>asta<WSD> per i 10 lotti .,d004.s004.t003,bn:00007085n
,Le compagnie americane hanno ottenuto due sole autorizzazioni ad operare tra quelle vendute all' asta per i 10 <WSD>lotti<WSD> .,d004.s004.t004,bn:00052061n
,Sette <WSD>compagnie<WSD> americane hanno pagato per partecipare alla seconda asta che è cominciata Venerdì .,d004.s005.t001,bn:00021286n
,Sette compagnie americane hanno pagato per partecipare alla seconda <WSD>asta<WSD> che è cominciata Venerdì .,d004.s005.t002,bn:00007085n
,Sette compagnie americane hanno pagato per partecipare alla seconda asta che è cominciata <WSD>Venerdì<WSD> .,d004.s005.t003,bn:00036512n
,L' <WSD>unica<WSD> a fare un' offerta ha perso .,d004.s006.t001,
,L' unica a fare un' <WSD>offerta<WSD> ha perso .,d004.s006.t002,bn:00010262n bn:00058679n
,Due <WSD>compagnie<WSD> americane hanno stretto accordi per i campi venduti all' asta a Giugno .,d004.s007.t001,bn:00021286n
,Due compagnie americane hanno stretto <WSD>accordi<WSD> per i campi venduti all' asta a Giugno .,d004.s007.t002,bn:00002086n bn:00014152n bn:00000726n
