Ivanovic 's players , injured but far from dead , needed to run a couple of plays correctly before they could breathe , and that 's when the machine gun Marza Teletovic arrived , with three almost consecutive three-pointers and the help of English and Ribas , he brought the scoreboard back to a reassuring lead ( 54-67 ) , which the home team managed to narrow down at the end of the third quarter ( 57-67 ) .	74	75	d001.s012.t008	quarter	NOUN	quarter%1:28:01::
The Alavas worked themselves to the bone in the last period , and English and San Emeterio ( 65-75 ) had already made it clear that they were not going to let anyone take away what they had earned during the first thirty minutes .	10	11	d001.s013.t000	period	NOUN	period%1:28:02::
The Alavas worked themselves to the bone in the last period , and English and San Emeterio ( 65-75 ) had already made it clear that they were not going to let anyone take away what they had earned during the first thirty minutes .	43	44	d001.s013.t001	minute	NOUN	minute%1:28:00::
However , Pnini and Eidson , the best on their team , did not give up and tried to keep their team alive from the three-point line ( 70-77 ) .	10	11	d001.s014.t000	team	NOUN	team%1:14:00::
However , Pnini and Eidson , the best on their team , did not give up and tried to keep their team alive from the three-point line ( 70-77 ) .	21	22	d001.s014.t001	team	NOUN	team%1:14:00::
However , Pnini and Eidson , the best on their team , did not give up and tried to keep their team alive from the three-point line ( 70-77 ) .	26	27	d001.s014.t002	line	NOUN	line%1:15:01::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	1	2	d001.s015.t000	spite	NOUN	spite%1:12:00::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	13	14	d001.s015.t001	team	NOUN	team%1:14:00::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	31	33	d001.s015.t002	last_minute	NOUN	last_minute%1:28:00::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	35	36	d001.s015.t003	game	NOUN	game%1:04:03::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	40	41	d001.s015.t004	victory	NOUN	victory%1:11:00::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	47	48	d001.s015.t005	time	NOUN	time%1:11:00::
In spite of this , and with Splitter fouling out , Ivonic 's team did n't rush , defended well , and , even though the Israelis came close at the last minute , the game was already won and victory escaped Tel Aviv for the first time in the season .	50	51	d001.s015.t006	season	NOUN	season%1:28:02::
Wall Street closes without momentum , slowed by a strengthening dollar	0	2	d002.s000.t000	wall_street	NOUN	wall_street%1:14:00::
Wall Street closes without momentum , slowed by a strengthening dollar	4	5	d002.s000.t001	momentum	NOUN	momentum%1:07:00::
Wall Street closes without momentum , slowed by a strengthening dollar	10	11	d002.s000.t002	dollar	NOUN	dollar%1:23:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	1	5	d002.s001.t000	new_york_stock_exchange	NOUN	new_york_stock_exchange%1:06:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	9	10	d002.s001.t001	heading	NOUN	heading%1:15:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	11	12	d002.s001.t002	friday	NOUN	friday%1:28:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	15	16	d002.s001.t003	market	NOUN	market%1:14:01::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	21	22	d002.s001.t004	indicator	NOUN	indicator%1:10:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	24	26	d002.s001.t005	united_states	NOUN	united_states%1:15:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	29	30	d002.s001.t006	dollar	NOUN	dollar%1:23:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	32	34	d002.s001.t007	dow_jones	NOUN	dow_jones%1:10:00::
The New York Stock Exchange closed with no particular heading on Friday , in a market torn between better than expected indicators in the United States and a strengthening dollar : the Dow Jones gained 0.63 % but the NASDAQ dropped 0.03 % .	39	40	d002.s001.t008	nasdaq	NOUN	nasdaq%1:06:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	3	4	d002.s002.t000	closing	NOUN	closing%1:04:02::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	4	5	d002.s002.t001	figure	NOUN	figure%1:07:01::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	15	16	d002.s002.t002	point	NOUN	point%1:26:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	19	20	d002.s002.t003	point	NOUN	point%1:26:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	23	24	d002.s002.t004	nasdaq	NOUN	nasdaq%1:06:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	27	28	d002.s002.t005	technology	NOUN	technology%1:09:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	28	29	d002.s002.t006	predominance	NOUN	predominance%1:26:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	33	34	d002.s002.t007	point	NOUN	point%1:26:00::
According to final closing figures , the Dow Jones Industrial Average has risen by 65.67 points to 10 471.50 points , whereas the NASDAQ , with a technology predominance , fell by 0.55 point to 2 190.31 points .	37	38	d002.s002.t008	point	NOUN	point%1:26:00::
The wider Standard &amp; Poor 's 500 has itself advanced by 0.37 % ( 4.06 points ) to 1 106.41 points .	15	16	d002.s003.t000	point	NOUN	point%1:26:00::
The wider Standard &amp; Poor 's 500 has itself advanced by 0.37 % ( 4.06 points ) to 1 106.41 points .	20	21	d002.s003.t001	point	NOUN	point%1:26:00::
Frankly , the market is very calm , observes Mace Blicksilver of Marblehead Asset Management .	3	4	d002.s004.t000	market	NOUN	market%1:14:01::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	4	6	d002.s005.t000	narrow_margin	NOUN	narrow_margin%1:07:00::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	7	8	d002.s005.t001	trading	NOUN	trading%1:04:00::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	8	9	d002.s005.t002	volume	NOUN	volume%1:07:03::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	22	23	d002.s005.t003	case	NOUN	case%1:09:00::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	25	26	d002.s005.t004	end	NOUN	end%1:28:00::
It remains within a narrow margin ; trading volumes have become very weak , and I think that this will remain the case until the end of the year .	28	29	d002.s005.t005	year	NOUN	year%1:28:01::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	1	2	d002.s006.t000	trend	NOUN	trend%1:15:02::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	6	7	d002.s006.t001	publication	NOUN	publication%1:04:02::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	12	13	d002.s006.t002	indicator	NOUN	indicator%1:10:00::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	20	21	d002.s006.t003	market	NOUN	market%1:14:01::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	21	22	d002.s006.t004	opinion	NOUN	opinion%1:09:00::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	23	24	d002.s006.t005	relation	NOUN	relation%1:03:00::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	26	27	d002.s006.t006	robustness	NOUN	robustness%1:07:00::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	30	31	d002.s006.t007	recovery	NOUN	recovery%1:11:00::
The trend was supported by the publication of better than expected economic indicators , which `` have contributed to improving market opinion in relation to the robustness of the economic recovery '' , summarised Charles Schwab 's analysts .	37	38	d002.s006.t008	analyst	NOUN	analyst%1:18:02::
In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .	2	4	d002.s007.t000	united_states	NOUN	united_states%1:15:00::
In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .	6	7	d002.s007.t001	sale	NOUN	sale%1:04:02::
In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .	13	14	d002.s007.t002	november	NOUN	november%1:28:00::
In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .	18	19	d002.s007.t003	month	NOUN	month%1:28:01::
In the United States , retail sales have increased by 1.3 % in November , for the second month in a row , and far more than predicted .	21	22	d002.s007.t004	row	NOUN	row%1:07:00::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	3	4	d002.s008.t000	confidence	NOUN	confidence%1:26:02::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	6	7	d002.s008.t001	consumer	NOUN	consumer%1:18:00::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	12	13	d002.s008.t002	december	NOUN	december%1:28:00::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	20	21	d002.s008.t003	month	NOUN	month%1:28:01::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	25	26	d002.s008.t004	estimate	NOUN	estimate%1:09:00::
Moreover , the confidence of American consumers has clearly bounced back in December , to 73.4 against 67.4 the previous month , according to preliminary estimates from Michigan University 's index .	30	31	d002.s008.t005	index	NOUN	index%1:10:01::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	1	2	d002.s009.t000	index	NOUN	index%1:10:01::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	11	12	d002.s009.t001	rise	NOUN	rise%1:11:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	14	15	d002.s009.t002	dollar	NOUN	dollar%1:23:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	20	21	d002.s009.t003	high	NOUN	high%1:07:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	23	24	d002.s009.t004	euro	NOUN	euro%1:23:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	29	30	d002.s009.t005	pressure	NOUN	pressure%1:07:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	32	33	d002.s009.t006	sector	NOUN	sector%1:14:00::
The indices have , however , been slowed by a renewed rise of the dollar , to a new two-month high against the Euro , which `` puts downward pressure on the sectors that are sensitive to the economic situation '' , explained Owen Fitzpatrick from Deutsche Bank .	39	40	d002.s009.t007	situation	NOUN	situation%1:26:00::
Technology securities have thereby lost some ground .	0	1	d002.s010.t000	technology	NOUN	technology%1:09:00::
Technology securities have thereby lost some ground .	1	2	d002.s010.t001	security	NOUN	security%1:21:04::
Technology securities have thereby lost some ground .	6	7	d002.s010.t002	ground	NOUN	ground%1:24:00::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	0	1	d002.s012.t000	treasury	NOUN	treasury%1:14:01::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	2	3	d002.s012.t001	bond	NOUN	bond%1:21:02::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	3	4	d002.s012.t002	yield	NOUN	yield%1:21:00::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	13	14	d002.s012.t003	tuesday	NOUN	tuesday%1:28:00::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	14	15	d002.s012.t004	evening	NOUN	evening%1:28:00::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	18	19	d002.s012.t005	bond	NOUN	bond%1:21:02::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	19	20	d002.s012.t006	yield	NOUN	yield%1:21:00::
Treasury 10-year bond yields have grown to 3.540 % against 3.482 % on Tuesday evening , and 30-year bond yields are at 4.497 % against 4.492 % the previous evening .	29	30	d002.s012.t007	evening	NOUN	evening%1:28:00::
Iraqi Oil Ministry reaches deals with 10 foreign oil companies	4	5	d003.s000.t000	deal	NOUN	deal%1:10:00::
Iraqi Oil Ministry reaches deals with 10 foreign oil companies	8	10	d003.s000.t001	oil_company	NOUN	oil_company%1:14:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	1	2	d003.s001.t000	concern	NOUN	concern%1:09:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	3	4	d003.s001.t001	violence	NOUN	violence%1:26:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	6	7	d003.s001.t002	instability	NOUN	instability%1:07:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	10	11	d003.s001.t003	government	NOUN	government%1:14:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	15	17	d003.s001.t004	oil_company	NOUN	oil_company%1:14:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	21	22	d003.s001.t005	infrastructure	NOUN	infrastructure%1:06:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	24	25	d003.s001.t006	auction	NOUN	auction%1:04:00::
Despite concerns about violence and political instability , the Iraqi government managed to attract major oil companies to rebuild its ailing infrastructure during two auctions that concluded Saturday .	27	28	d003.s001.t007	saturday	NOUN	saturday%1:28:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	2	3	d003.s002.t000	deal	NOUN	deal%1:10:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	10	12	d003.s002.t001	oil_company	NOUN	oil_company%1:14:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	14	15	d003.s002.t002	china	NOUN	china%1:15:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	16	17	d003.s002.t003	russia	NOUN	russia%1:15:04::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	19	20	d003.s002.t004	oil	NOUN	oil%1:27:01::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	20	21	d003.s002.t005	firm	NOUN	firm%1:14:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	27	28	d003.s002.t006	role	NOUN	role%1:04:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	30	31	d003.s002.t007	iraq	NOUN	iraq%1:15:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	32	34	d003.s002.t008	oil_industry	NOUN	oil_industry%1:14:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	37	38	d003.s002.t009	decade	NOUN	decade%1:28:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	39	40	d003.s002.t010	war	NOUN	war%1:04:00::
The 10 deals the Iraqi Oil Ministry reached with foreign oil companies suggest that China , Russia and European oil firms are poised to play a major role in refurbishing Iraq 's oil industry , crippled by decades of war and sanctions .	41	42	d003.s002.t011	sanction	NOUN	sanction%1:04:02::
American companies walked away with stakes in just two of the 10 auctioned fields .	1	2	d003.s003.t000	company	NOUN	company%1:14:01::
American companies walked away with stakes in just two of the 10 auctioned fields .	5	6	d003.s003.t001	stake	NOUN	stake%1:21:02::
American companies walked away with stakes in just two of the 10 auctioned fields .	13	14	d003.s003.t002	field	NOUN	field%1:15:00::
Seven American companies had paid to participate in the second auction , which began Friday .	2	3	d003.s004.t000	company	NOUN	company%1:14:01::
Seven American companies had paid to participate in the second auction , which began Friday .	10	11	d003.s004.t001	auction	NOUN	auction%1:04:00::
Seven American companies had paid to participate in the second auction , which began Friday .	14	15	d003.s004.t002	friday	NOUN	friday%1:28:00::
The only one that submitted a bid lost .	6	7	d003.s005.t000	bid	NOUN	bid%1:10:00::
Two American companies reached deals for fields auctioned in June .	2	3	d003.s006.t000	company	NOUN	company%1:14:01::
Two American companies reached deals for fields auctioned in June .	4	5	d003.s006.t001	deal	NOUN	deal%1:04:02::
Two American companies reached deals for fields auctioned in June .	6	7	d003.s006.t002	field	NOUN	field%1:15:00::
Two American companies reached deals for fields auctioned in June .	9	10	d003.s006.t003	june	NOUN	june%1:28:00::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	2	3	d003.s007.t000	representation	NOUN	representation%1:04:01::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	5	6	d003.s007.t001	oil	NOUN	oil%1:27:01::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	6	7	d003.s007.t002	giant	NOUN	giant%1:14:00::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	8	9	d003.s007.t003	iraq	NOUN	iraq%1:15:00::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	11	13	d003.s007.t004	oil_industry	NOUN	oil_industry%1:14:00::
The meager representation of American oil giants in Iraq 's opening oil industry surprised analysts .	14	15	d003.s007.t005	analyst	NOUN	analyst%1:18:02::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	0	1	d003.s008.t000	iraq	NOUN	iraq%1:15:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	4	5	d003.s008.t001	door	NOUN	door%1:07:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	7	8	d003.s008.t002	year	NOUN	year%1:28:01::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	9	10	d003.s008.t003	war	NOUN	war%1:04:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	14	15	d003.s008.t004	u.s.	NOUN	u.s.%1:15:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	15	16	d003.s008.t005	company	NOUN	company%1:14:01::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	24	25	d003.s008.t006	way	NOUN	way%1:04:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	31	32	d003.s008.t007	editor	NOUN	editor%1:18:00::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	39	40	d003.s008.t008	news	NOUN	news%1:10:01::
Iraq finally opened its doors after six years of war , and instead of U.S. companies , you have Asians and Europeans leading the way , said Ruba Husari , the editor of Iraq Oil Forum , an online news outlet .	40	41	d003.s008.t009	outlet	NOUN	outlet%1:06:01::
It will be a long time before anything else will be on offer in Iraq .	4	6	d003.s009.t000	long_time	NOUN	long_time%1:28:00::
It will be a long time before anything else will be on offer in Iraq .	12	13	d003.s009.t001	offer	NOUN	offer%1:10:00::
It will be a long time before anything else will be on offer in Iraq .	14	15	d003.s009.t002	iraq	NOUN	iraq%1:15:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	0	1	d003.s010.t000	concern	NOUN	concern%1:09:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	2	3	d003.s010.t001	security	NOUN	security%1:04:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	8	9	d003.s010.t002	bombing	NOUN	bombing%1:04:01::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	9	10	d003.s010.t003	tuesday	NOUN	tuesday%1:28:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	13	14	d003.s010.t004	instability	NOUN	instability%1:07:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	16	17	d003.s010.t005	u.s.	NOUN	u.s.%1:15:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	17	18	d003.s010.t006	military	NOUN	military%1:14:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	23	25	d003.s010.t007	oil_company	NOUN	oil_company%1:14:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	30	31	d003.s010.t008	iraq	NOUN	iraq%1:15:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	35	36	d003.s010.t009	world	NOUN	world%1:17:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	40	41	d003.s010.t010	reserve	NOUN	reserve%1:21:00::
Concerns over security , underscored by massive coordinated bombings Tuesday , and political instability as the U.S. military withdraws , likely kept American oil companies from venturing more forcefully in Iraq , which has the world 's third-largest proven crude reserves , analysts said .	42	43	d003.s010.t011	analyst	NOUN	analyst%1:18:00::
